Filename       a        mu       tau       a0
simul_4-888-45-3.0000000000000004-0.35000000000000003-1.1-0.37-1.6-0.0015-20-83-18.7-605-17-1.dat   12.984234234234233   0.42297728731579204   2.0500090818136596   0.032790162864384055     1
simul_8-568-32-3.3000000000000003-0.73-3.6-0.37-1.6-0.0015-20-83-18.7-605-15-1.dat   40.04327237332998   2.280121503760798   4.693184746031456   1.3617965956842035e-16     1
simul_7-240-43-8.5-0.79-90.4-0.37-0.6-0.0015-20-83-18.7-605-21-4.dat   584.9579520153374   122.08692734574474   2.1648017821470904   1.2595558865156e-21     1
simul_9-558-25-8.2-0.43-67.60000000000001-0.37-1.1-0.0015-20-83-18.7-605-18-1.dat   226.63957483552744   32.1297351942028   2.2210407300110315   8.94368047091114e-20     1
simul_2-383-12-7.5-0.06-84-0.37-0.6-0.0015-20-83-18.7-605-11-5.dat   1.7685697146003116   1.4190979138248532   0.20424344555209661   0.7876463062559259     1
simul_5-262-30-5.5-0.32-77.30000000000001-0.37-1.1-0.0015-20-83-18.7-605-13-4.dat   474.0791887302827   43.943676580569786   2.1425761700823793   3.1990022360592845e-18     1
simul_8-34-45-9.4-0.03-82.9-0.37-1.1-0.0015-20-83-18.7-605-29-3.dat   767.6124920448705   32.311010440792565   4.064527300085222   3.924095222264247e-18     1
simul_10-498-44-0.30000000000000004-0.91-5.1000000000000005-0.37-0.6-0.0015-20-83-18.7-605-12-1.dat   72.79518072289156   8.225893606686343   8.967249533292502   0.9999999999999999     1
simul_8-323-26-3.0000000000000004-0.41000000000000003-14.3-0.37-1.1-0.0015-20-83-18.7-605-24-0.dat   170.29910598059814   12.496212288247753   3.7372076152414717   1.62670498903936e-21     1
simul_2-655-16-7.7-0.21-94.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-14-2.dat   97.8609285245967   14.361873266644011   2.797838376500919   8.684897542571124e-16     1
simul_5-102-39-7.7-0.93-31.900000000000002-0.37-1.1-0.0015-20-83-18.7-605-21-3.dat   1223.4185759585057   116.25449060593897   2.091113401011301   1.9939035308319048e-21     1
simul_9-955-49-7.6-0.99-29.900000000000002-0.37-1.1-0.0015-20-83-18.7-605-5-1.dat   240.04508842557755   100.67138441859154   1.877052222962919   7.731368405643854e-20     1
simul_1-712-46-7.1-0.93-75.7-0.37-0.6-0.0015-20-83-18.7-605-22-0.dat   85.94666251540681   34.52308347285685   1.254933666774699   2.844904984303622e-15     1
simul_2-843-41-6.8-0.74-75.7-0.37-1.1-0.0015-20-83-18.7-605-19-5.dat   127.09275334810376   45.101548505319826   1.6162849765086609   3.7756264843474464e-16     1
simul_2-748-32-7.3-0.16-34.5-0.37-1.1-0.0015-20-83-18.7-605-20-3.dat   141.23514861178435   32.82580403830228   2.0938822904349146   1.9703302368732147e-16     1
simul_10-496-19-5-0.4-22.700000000000003-0.37-0.1-0.0015-20-83-18.7-605-22-2.dat   16.209677419350896   8.223264232113559   1.4511726167420815   0.9999999999999999     1
simul_5-123-21-2.7-0.12-74.8-0.37-1.1-0.0015-20-83-18.7-605-22-2.dat   403.0964568905437   20.237513115005807   4.914981319639562   1.5276465662157586e-19     1
simul_10-816-25-0.7000000000000001-0.44-94.10000000000001-0.37-0.1-0.0015-20-83-18.7-605-7-4.dat   7.10906862744261   2.854191743445741   1.2262442743486128   0.9999999999999999     1
simul_5-556-29-7.4-0.9400000000000001-75.7-0.37-0.6-0.0015-20-83-18.7-605-29-1.dat   238.3939712783166   78.23571280522557   2.0911223521071345   8.877334288940132e-17     1
simul_3-688-26-5.5-0.3-47.2-0.37-0.1-0.0015-20-83-18.7-605-0-2.dat   59.28488372073046   38.601065769267805   1.7245186008574551   0.9999999999999999     1
simul_7-311-49-2.6-0.26-24.900000000000002-0.37-0.6-0.0015-20-83-18.7-605-8-2.dat   527.6203931636404   100.63213392490873   2.2948469623978327   7.1376602629076e-21     1
simul_7-678-16-1.9000000000000001-0.6900000000000001-98-0.37-0.6-0.0015-20-83-18.7-605-0-0.dat   112.37765036667409   21.031453062630376   2.895874342659408   1.1609551711348164e-14     1
simul_3-541-49-5.3-0.46-36.5-0.37-0.1-0.0015-20-83-18.7-605-7-5.dat   134.64140480591493   101.56365396686738   1.6233626966386219   0.9999999999999999     1
simul_8-226-48-6.3-0.86-74.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-4-0.dat   857.9492766291853   173.3028551281266   2.1650715802150096   3.58231861067526e-22     1
simul_7-16-10-0.4-0.81-81.4-0.37-0.1-0.0015-20-83-18.7-605-27-1.dat   2.559715942689426   0.6422379637381651   1.180316766458689e-29   0.6521114355800224     1
simul_5-884-31-3.1-0.43-53.6-0.37-1.6-0.0015-20-83-18.7-605-2-4.dat   164.184901410436   32.87652724507853   1.9213342232572026   3.770313025374266e-18     1
simul_1-617-50-5.8-0.45-0.1-0.37-1.6-0.0015-20-83-18.7-605-16-1.dat   0.8670452697860928   0.019413669686423628   11.205004181580863   0.9922320142649563     1
simul_6-363-41-6.5-0.66-26-0.37-0.6-0.0015-20-83-18.7-605-24-1.dat   355.5601852052053   93.66080206628553   2.2661262866392153   1.6357666475663483e-17     1
simul_10-254-37-4.5-0.38-24.3-0.37-0.1-0.0015-20-83-18.7-605-2-4.dat   159.04330708604238   122.4975473797884   1.9778334712669747   0.9999999999999999     1
simul_8-941-27-10-0.47000000000000003-81.30000000000001-0.37-1.1-0.0015-20-83-18.7-605-29-3.dat   150.81784414176585   32.715019304609534   2.062390834373939   5.262689061871544e-17     1
simul_10-978-32-4.5-0.63-27.1-0.37-1.6-0.0015-20-83-18.7-605-11-0.dat   151.9293375117981   36.05989136524898   2.0331309550771848   1.1506857682530026e-20     1
simul_4-284-37-7.3-0.13-68.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-14-4.dat   570.6184357893507   51.30547589182586   2.4217482776166928   9.278645662742037e-17     1
simul_7-579-17-9.3-0.63-23.5-0.37-1.1-0.0015-20-83-18.7-605-3-5.dat   134.28049144754164   18.6552707351119   2.9468992938277396   7.224990853434728e-20     1
simul_2-515-39-8.1-0.44-23.5-0.37-1.6-0.0015-20-83-18.7-605-27-4.dat   188.01188637039624   42.61762206079644   2.108868424177549   3.2595467694294276e-16     1
simul_6-171-15-8.8-0.68-14-0.37-0.1-0.0015-20-83-18.7-605-4-0.dat   6.099415204678362   2.271224855210631   1.1387361829464837   0.9524074358375251     1
simul_7-26-30-6-0.93-84.9-0.37-0.6-0.0015-20-83-18.7-605-16-3.dat   2175.598089270478   187.41191705708252   3.7243719542334   1.83969554483714e-20     1
simul_5-507-22-2.4000000000000004-0.07-90.10000000000001-0.37-1.6-0.0015-20-83-18.7-605-31-0.dat   199.94054443716286   7.812993697585559   2.225441863133817   8.53387365267079e-18     1
simul_6-519-17-2.9000000000000004-0.23-14.100000000000001-0.37-0.1-0.0015-20-83-18.7-605-23-2.dat   6.053949903660885   2.2815591529871098   1.0980894631611535   0.947343857046824     1
simul_10-275-43-7.5-0.39-81.4-0.37-1.1-0.0015-20-83-18.7-605-23-3.dat   691.5075627315823   70.18026492146828   1.8284845030772192   7.002843595290962e-22     1
simul_8-799-24-8.3-0.42-13.3-0.37-1.1-0.0015-20-83-18.7-605-5-3.dat   72.64771485150953   8.50122854063189   2.9993505879579727   3.722761536403135e-18     1
simul_8-728-46-1.7000000000000002-0.25-94.4-0.37-1.1-0.0015-20-83-18.7-605-18-0.dat   335.8070742803947   66.11601444874995   2.306092912739608   7.562897117096718e-18     1
simul_1-282-19-4.1-0.23-56.6-0.37-1.6-0.0015-20-83-18.7-605-6-2.dat   197.5760506697449   18.889789398182696   2.6209316917912404   2.4538474944760393e-15     1
simul_5-93-33-1.3000000000000003-0.42-95.80000000000001-0.37-1.1-0.0015-20-83-18.7-605-10-0.dat   1275.9147176601014   77.45137095231742   3.508279363959447   1.4948696932674246e-16     1
simul_4-776-20-7.5-0.9400000000000001-30.700000000000003-0.37-1.6-0.0015-20-83-18.7-605-25-4.dat   109.97691698133478   24.045328432952616   2.4801137085920963   1.856931224089819e-20     1
simul_4-711-15-9.6-0.27-72.5-0.37-0.6-0.0015-20-83-18.7-605-22-1.dat   99.88537816640546   15.3876496072111   2.7337288782504086   2.7426259230848407e-20     1
simul_4-995-24-9.700000000000001-0.75-29.200000000000003-0.37-1.1-0.0015-20-83-18.7-605-2-1.dat   110.67785168650225   30.8325706213517   2.142382095414711   3.6672128463707036e-15     1
simul_5-984-35-2.2-0.72-77.4-0.37-0.6-0.0015-20-83-18.7-605-10-0.dat   167.06711071152023   69.75366817726686   1.929364148077724   2.8403996341931113e-14     1
simul_9-955-49-7.6-0.99-29.900000000000002-0.37-1.1-0.0015-20-83-18.7-605-5-5.dat   230.30930372597862   100.97343740762413   1.908900686528194   1.2801814031015936e-15     1
simul_1-712-46-7.1-0.93-75.7-0.37-0.6-0.0015-20-83-18.7-605-22-4.dat   87.31376088505422   37.12862188533544   1.209965709216582   3.979153935212873e-15     1
simul_3-959-22-9.2-0.58-58.2-0.37-0.6-0.0015-20-83-18.7-605-14-2.dat   98.80871805768254   28.673036339529865   2.118165283377798   1.4126419954477778e-14     1
simul_6-334-11-2.5000000000000004-0.32-13.4-0.37-0.6-0.0015-20-83-18.7-605-31-2.dat   58.308383233499605   5.104479756334861   6.150158362896234   0.9999999999999999     1
simul_8-323-26-3.0000000000000004-0.41000000000000003-14.3-0.37-1.1-0.0015-20-83-18.7-605-24-4.dat   181.84664993124042   14.553557742160283   3.5436426234440908   5.54043881411448e-19     1
simul_2-383-12-7.5-0.06-84-0.37-0.6-0.0015-20-83-18.7-605-11-1.dat   89.1775456897493   7.513903697613261   4.117200515677566   6.449407797480744e-15     1
simul_4-291-33-0.7000000000000001-0.02-16-0.37-1.6-0.0015-20-83-18.7-605-21-2.dat   121.1958762885   3.654195105902464   7.559761270453622   2.149883100266188e-14     1
simul_5-262-30-5.5-0.32-77.30000000000001-0.37-1.1-0.0015-20-83-18.7-605-13-0.dat   417.4209765032349   58.48852380756219   2.6933121862145804   6.998651115124074e-21     1
simul_1-897-24-8.5-0.12-41.6-0.37-1.1-0.0015-20-83-18.7-605-8-3.dat   69.72195646178618   19.137783457363888   1.6293140350831348   5.144331359438249e-17     1
simul_4-888-45-3.0000000000000004-0.35000000000000003-1.1-0.37-1.6-0.0015-20-83-18.7-605-17-5.dat   11.056306306306304   0.32737922642117967   1.322797682610683   0.065272720789771     1
simul_7-240-43-8.5-0.79-90.4-0.37-0.6-0.0015-20-83-18.7-605-21-0.dat   695.7998054695599   169.23826286286248   2.1535785579104934   9.559029268154291e-22     1
simul_1-481-22-4.2-0.61-80.5-0.37-1.6-0.0015-20-83-18.7-605-18-5.dat   115.43718737146348   21.706549926884435   1.9601315624482791   1.0881713038289227e-14     1
simul_4-587-14-2.9000000000000004-0.45-6.5-0.37-1.6-0.0015-20-83-18.7-605-30-0.dat   27.317275121429688   1.1155849494059544   4.713727141593011   9.033016334906795e-18     1
simul_10-523-48-0.6-0.45-38.7-0.37-0.6-0.0015-20-83-18.7-605-14-4.dat   367.61950286806876   69.32803255630209   7.3528891009493575   0.9999999999999999     1
simul_8-175-22-9.8-0-43.900000000000006-0.37-0.1-0.0015-20-83-18.7-605-22-2.dat   2.6884992539670387   1.4796287527076577   4.5176837684143296e-13   0.6477567001801092     1
simul_1-764-44-4.2-0.96-73.9-0.37-0.6-0.0015-20-83-18.7-605-27-1.dat   79.03961001516893   30.96524492223923   1.2593719054226324   1.2487184924734037e-21     1
simul_3-699-33-7.2-0.14-73.60000000000001-0.37-0.1-0.0015-20-83-18.7-605-19-0.dat   96.14163090102946   65.41174029006056   1.6837495801750573   0.9999999999999999     1
simul_4-15-15-6.1-0.43-5.300000000000001-0.37-1.6-0.0015-20-83-18.7-605-26-3.dat   100.66666666657301   3.2077097298177626   16.41113872495183   0.9999999999999999     1
simul_3-237-41-3.7-0.46-67.9-0.37-0.6-0.0015-20-83-18.7-605-20-4.dat   469.3454323395796   91.33332701762426   2.1568810043438664   1.2672386311612828e-18     1
simul_2-121-12-4.6-0.34-40.400000000000006-0.37-1.6-0.0015-20-83-18.7-605-24-3.dat   304.1688982082661   16.465616227880172   4.532717831759136   1.0019017593915362e-17     1
simul_1-271-31-6.5-0.2-40.900000000000006-0.37-0.1-0.0015-20-83-18.7-605-28-3.dat   65.39852398523983   40.450014225855924   1.5630551299851692   0.9999999999999999     1
simul_9-95-39-5.3-0.16-18.2-0.37-0.1-0.0015-20-83-18.7-605-17-1.dat   44.58947368404658   26.881805833351933   1.7263590217861988   0.9999999999999999     1
simul_9-856-29-4.5-0.88-33.300000000000004-0.37-0.6-0.0015-20-83-18.7-605-15-4.dat   170.97766563227154   59.32471677765704   2.2452105554444945   1.0612443815278696e-16     1
simul_6-975-38-2.9000000000000004-0.79-95.10000000000001-0.37-0.1-0.0015-20-83-18.7-605-3-0.dat   142.34871794871793   105.52167452464069   1.7702004905455955   0.9999999999999999     1
simul_4-934-43-0.6-0.46-22.700000000000003-0.37-1.1-0.0015-20-83-18.7-605-3-3.dat   140.81798715203422   27.012998315532382   5.6355319333727   0.9999999999999999     1
simul_7-962-49-9.8-1-50.7-0.37-0.6-0.0015-20-83-18.7-605-8-2.dat   213.85549798378628   107.78218223836797   1.7956944382401703   2.9302129045678076e-14     1
simul_3-776-11-1.1-0.33-50.6-0.37-0.1-0.0015-20-83-18.7-605-31-5.dat   8.85824742268041   3.994952010057397   1.2613567663238492   0.9999999999999999     1
simul_8-796-40-6-0.23-16-0.37-1.1-0.0015-20-83-18.7-605-21-5.dat   99.55200282089233   11.127244335137883   2.6539200147610824   5.778757016761178e-17     1
simul_6-824-37-6.5-0.86-42.400000000000006-0.37-1.1-0.0015-20-83-18.7-605-20-2.dat   219.98108904206904   87.0613219090131   1.928691841247647   5.001762313197623e-15     1
simul_9-707-13-1.8000000000000003-0.14-86.9-0.37-1.1-0.0015-20-83-18.7-605-23-0.dat   80.71372049015218   4.8603672411744965   2.8964547667856064   7.870970614421366e-21     1
simul_5-956-33-1.4000000000000001-0.03-34.300000000000004-0.37-1.1-0.0015-20-83-18.7-605-13-0.dat   175.24647437545173   11.969404950009542   2.4012521868659378   3.9458496463453266e-19     1
simul_10-922-14-4.3-0.16-1.7000000000000002-0.37-0.6-0.0015-20-83-18.7-605-9-2.dat   1.558833013811639   0.10315498527384656   7.46669349166709e-18   0.8219171655816628     1
simul_6-845-14-1.8000000000000003-0.05-98.7-0.37-1.6-0.0015-20-83-18.7-605-2-2.dat   76.93902830564878   2.6024612072893487   2.7249881378746674   6.849243133643294e-18     1
simul_9-59-17-7.8-0.05-8.200000000000001-0.37-0.6-0.0015-20-83-18.7-605-26-3.dat   19.66101694915254   1.321816250086098   5.1463063895345735   0.9999999999999999     1
simul_7-210-45-4.7-0.24-58.1-0.37-0.6-0.0015-20-83-18.7-605-30-2.dat   836.1118466940271   109.93253186777858   2.229963149195082   2.1536902378681196e-17     1
simul_4-995-24-9.700000000000001-0.75-29.200000000000003-0.37-1.1-0.0015-20-83-18.7-605-2-5.dat   87.49145728643214   32.319155796964196   2.2820007108813627   0.9999999999999999     1
simul_4-711-15-9.6-0.27-72.5-0.37-0.6-0.0015-20-83-18.7-605-22-5.dat   101.38406443242967   17.4496431076567   2.789769784119588   1.0150305232122638e-20     1
simul_4-432-11-2.7-0.84-50.800000000000004-0.37-0.6-0.0015-20-83-18.7-605-2-3.dat   120.69484292625306   19.178410028171058   3.662539968977025   1.337556401499538e-20     1
simul_5-984-35-2.2-0.72-77.4-0.37-0.6-0.0015-20-83-18.7-605-10-4.dat   147.4995075097438   56.782798122125286   1.9984943964680213   3.4656435523360382e-15     1
simul_3-18-15-7.7-0.2-68.7-0.37-0.1-0.0015-20-83-18.7-605-6-3.dat   15.833333333325834   8.03036889713397   1.4427649644671956   0.9999999999999999     1
simul_4-776-20-7.5-0.9400000000000001-30.700000000000003-0.37-1.6-0.0015-20-83-18.7-605-25-0.dat   108.92888420840528   20.847829003580376   2.478740322068485   3.147661906367437e-14     1
simul_8-728-46-1.7000000000000002-0.25-94.4-0.37-1.1-0.0015-20-83-18.7-605-18-4.dat   307.0007603690483   57.29178276663356   2.2396895572132802   3.809880793356208e-17     1
simul_4-221-25-9.6-0.84-0.7000000000000001-0.37-1.6-0.0015-20-83-18.7-605-9-3.dat   6.841628959276017   0.15007274678372073   12.197799965714248   0.9229950406269841     1
simul_5-93-33-1.3000000000000003-0.42-95.80000000000001-0.37-1.1-0.0015-20-83-18.7-605-10-4.dat   998.2556347172335   97.16252840459735   4.052249580358011   5.003771507292303e-18     1
simul_5-507-22-2.4000000000000004-0.07-90.10000000000001-0.37-1.6-0.0015-20-83-18.7-605-31-4.dat   175.54557879531785   6.746067908370668   2.7231631353048678   3.832164169014228e-18     1
simul_6-171-15-8.8-0.68-14-0.37-0.1-0.0015-20-83-18.7-605-4-4.dat   4.69005847953192   1.7090642697979628   0.926934087830638   0.8752513500300599     1
simul_2-515-39-8.1-0.44-23.5-0.37-1.6-0.0015-20-83-18.7-605-27-0.dat   191.4522096432346   42.46015810119149   2.050061106049543   5.994656756383694e-17     1
simul_8-780-21-2.9000000000000004-0.92-21.8-0.37-0.6-0.0015-20-83-18.7-605-5-3.dat   107.21820369792344   24.429463196433247   2.7278096993160124   2.763831632730038e-19     1
simul_7-579-17-9.3-0.63-23.5-0.37-1.1-0.0015-20-83-18.7-605-3-1.dat   124.75961232527649   18.230689894450187   3.0461026468458194   2.709870718620358e-21     1
simul_10-71-16-0.2-0.98-40.800000000000004-0.37-0.1-0.0015-20-83-18.7-605-7-2.dat   0.9996794756263587   0.590487384304389   0.8653912942800183   0.9707407951639179     1
simul_4-284-37-7.3-0.13-68.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-14-0.dat   596.5608280809565   55.26078764543337   2.402778720852731   6.797804557066861e-20     1
simul_10-978-32-4.5-0.63-27.1-0.37-1.6-0.0015-20-83-18.7-605-11-4.dat   150.13050019733282   34.908751839671666   2.0893705617706244   2.0934716706340124e-19     1
simul_5-159-47-3.6-0.13-84.5-0.37-0.6-0.0015-20-83-18.7-605-1-3.dat   881.7735849056595   139.37374127302624   2.913561756710891   5.375587458663588e-16     1
simul_9-481-34-9.6-0.47000000000000003-37.7-0.37-0.6-0.0015-20-83-18.7-605-7-2.dat   322.0879522307181   73.42266664800923   2.1673546322581227   2.9409943033012684e-24     1
simul_10-254-37-4.5-0.38-24.3-0.37-0.1-0.0015-20-83-18.7-605-2-0.dat   79.0629921257458   54.54044331249847   1.8681264496729346   0.9999999999999999     1
simul_6-363-41-6.5-0.66-26-0.37-0.6-0.0015-20-83-18.7-605-24-5.dat   339.1955862757344   87.67088122567867   2.3581001528272445   2.0227379258574498e-16     1
simul_4-282-13-3.2-0.9500000000000001-50.800000000000004-0.37-1.6-0.0015-20-83-18.7-605-10-3.dat   196.56953358497634   18.43769356661085   3.256217663249738   5.076956279172107e-21     1
simul_1-617-50-5.8-0.45-0.1-0.37-1.6-0.0015-20-83-18.7-605-16-5.dat   0.8660172155822318   0.020696368429404366   11.127756263909598   0.9827589831323094     1
simul_8-271-14-4.3999999999999995-0.58-69.2-0.37-1.1-0.0015-20-83-18.7-605-29-2.dat   229.33315712383504   19.41455790810724   3.6119428640983613   1.7160202080345355e-22     1
simul_8-226-48-6.3-0.86-74.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-4-4.dat   788.8237441971308   128.9137887028434   2.0487017360827546   1.096594846537149e-19     1
simul_5-884-31-3.1-0.43-53.6-0.37-1.6-0.0015-20-83-18.7-605-2-0.dat   165.64694059629676   42.78450128580677   2.054663717300311   4.298748704236088e-17     1
simul_3-15-20-9.8-0.8300000000000001-87.80000000000001-0.37-0.6-0.0015-20-83-18.7-605-8-1.dat   1233.7999999807116   101.18826518577895   4.419344859265636   1.521889647697952e-18     1
simul_7-678-16-1.9000000000000001-0.6900000000000001-98-0.37-0.6-0.0015-20-83-18.7-605-0-4.dat   136.86110716091522   30.08487500019647   2.750809602585846   4.7024147598137615e-20     1
simul_3-541-49-5.3-0.46-36.5-0.37-0.1-0.0015-20-83-18.7-605-7-1.dat   123.99260628465802   86.95496177295745   1.7225792078759223   0.9999999999999999     1
simul_9-635-30-7.7-0.96-97.10000000000001-0.37-0.6-0.0015-20-83-18.7-605-23-3.dat   197.83151488016188   58.052920315281945   2.4254586761795416   5.114443990380893e-19     1
simul_9-493-18-4.9-0.77-17.400000000000002-0.37-1.6-0.0015-20-83-18.7-605-6-3.dat   131.0520715210025   15.04868426810025   3.2569813555895695   2.5186127743411146e-18     1
simul_5-556-29-7.4-0.9400000000000001-75.7-0.37-0.6-0.0015-20-83-18.7-605-29-5.dat   228.89720518239923   78.2467916512576   2.184958218705353   3.884166059913291e-17     1
simul_5-479-33-3.8000000000000003-0.27-72.8-0.37-0.6-0.0015-20-83-18.7-605-21-3.dat   325.6413259375721   69.35200969716587   2.0298552342374445   8.227968944082175e-22     1
simul_10-816-25-0.7000000000000001-0.44-94.10000000000001-0.37-0.1-0.0015-20-83-18.7-605-7-0.dat   7.09191176469838   2.831355236100745   1.2293479463518844   0.9999999999999999     1
simul_2-758-30-7.6-0.91-35.6-0.37-1.1-0.0015-20-83-18.7-605-20-3.dat   124.4514168567439   38.57365411802458   1.7971390136209378   9.098688844818447e-17     1
simul_3-599-43-8-0-44-0.37-1.1-0.0015-20-83-18.7-605-11-2.dat   47.51570234065019   1.9546374069839405   1.9940323354037073e-12   0.005003369339677738     1
simul_2-843-41-6.8-0.74-75.7-0.37-1.1-0.0015-20-83-18.7-605-19-1.dat   113.57299151883825   34.744447838325954   1.739504287231985   1.0676618228932737e-15     1
simul_4-407-32-1.9000000000000001-0.87-82.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-5-1.dat   281.9443868414346   63.39017051860336   2.351856686926765   1.0437479116736e-19     1
simul_6-836-44-5.9-0.42-49.300000000000004-0.37-0.1-0.0015-20-83-18.7-605-2-2.dat   156.15311004784687   114.86872812211352   1.7583890616455016   0.9999999999999999     1
simul_8-442-48-9.6-0.41000000000000003-74.8-0.37-0.6-0.0015-20-83-18.7-605-12-0.dat   399.85134992237073   91.55188982096446   2.0165684159634525   1.4084062257206838e-20     1
simul_3-672-39-1.4000000000000001-0.76-19.1-0.37-0.6-0.0015-20-83-18.7-605-13-0.dat   128.32026606775446   35.06919979882052   2.500351832322418   1.676206813152962e-19     1
simul_2-401-12-1.9000000000000001-0.41000000000000003-28.700000000000003-0.37-0.1-0.0015-20-83-18.7-605-9-2.dat   9.488778054862841   4.301318885897457   1.2903533586059022   0.9999999999999999     1
simul_1-791-37-0.7000000000000001-0.1-73.60000000000001-0.37-1.1-0.0015-20-83-18.7-605-23-2.dat   79.59966675683181   11.640194924382124   3.600682522789597   2.8003443607827576e-17     1
simul_7-392-48-7.9-0.81-67.8-0.37-1.6-0.0015-20-83-18.7-605-31-0.dat   483.3563655459999   96.28165688098706   1.9919782376029425   4.077530420648551e-18     1
simul_2-468-32-8.2-0.58-69.10000000000001-0.37-0.6-0.0015-20-83-18.7-605-27-2.dat   192.51356493151482   52.26885179356932   1.898858031112103   4.1169236249455465e-17     1
simul_2-542-28-10-0.96-40.1-0.37-1.1-0.0015-20-83-18.7-605-16-0.dat   151.52213604796228   36.75213192936796   2.0303998214396786   1.7943694577342307e-17     1
simul_9-876-41-9.9-0.9500000000000001-21.3-0.37-1.1-0.0015-20-83-18.7-605-6-0.dat   179.87837272712446   59.651041996564544   2.0731502400427813   1.1323210918068205e-19     1
simul_8-331-16-8.7-0.31-43.6-0.37-1.6-0.0015-20-83-18.7-605-14-0.dat   179.822572787924   11.49745554805622   3.6358784668654973   7.989567278062698e-20     1
simul_10-352-47-2.8000000000000003-0.5-59.900000000000006-0.37-0.1-0.0015-20-83-18.7-605-19-0.dat   286.6164772726767   242.30789693570281   2.012786002030242   0.9999999999999999     1
simul_8-287-36-1.9000000000000001-0.77-5.800000000000001-0.37-1.6-0.0015-20-83-18.7-605-28-0.dat   120.77738786937967   7.601253262669614   5.011918208923888   9.886925017969078e-19     1
simul_7-156-27-3.7-0.3-51.6-0.37-0.6-0.0015-20-83-18.7-605-8-5.dat   591.2192646420565   62.86002392150839   3.1182294245821516   1.9330453449517574e-16     1
simul_5-322-10-4.5-0.8-14.600000000000001-0.37-0.1-0.0015-20-83-18.7-605-23-4.dat   2.875776397515525   0.6598400081894591   1.83100641352264e-15   0.6159715533378433     1
simul_1-502-16-5.6-0.7000000000000001-42.7-0.37-1.1-0.0015-20-83-18.7-605-14-0.dat   95.3119418452096   16.519209756851758   2.1708727343237433   8.838267174730046e-17     1
simul_2-888-17-6.5-0-83.9-0.37-1.1-0.0015-20-83-18.7-605-16-0.dat   1.9327506946005029   0.8450305363396273   1.4494255179498555e-24   0.8882048933193718     1
simul_8-957-28-7.8-0.33-93.4-0.37-0.6-0.0015-20-83-18.7-605-19-0.dat   138.9880221506726   33.221139295410126   2.1122963228668983   3.291905046994409e-17     1
simul_4-622-47-5.7-0.74-77.30000000000001-0.37-0.6-0.0015-20-83-18.7-605-26-1.dat   253.66470153347097   101.04738630846339   1.828530704826793   3.8890839711726394e-14     1
simul_1-451-45-5.8-0.72-23.8-0.37-0.6-0.0015-20-83-18.7-605-4-2.dat   132.05667770449082   40.66062289789504   1.466911899817353   3.74894594828605e-18     1
simul_10-189-38-5.2-0.61-17.3-0.37-1.6-0.0015-20-83-18.7-605-0-2.dat   491.65386696004606   36.82741494298249   2.9442965340279947   5.959138324345801e-20     1
simul_1-103-22-0.8-1-52-0.37-0.6-0.0015-20-83-18.7-605-3-3.dat   306.9220906693948   31.736487556062038   5.106120251971431   7.369626268119965e-18     1
simul_5-962-36-5.2-0.04-70-0.37-1.6-0.0015-20-83-18.7-605-3-1.dat   162.26444334772583   8.724091566350499   1.7613943614980727   5.26298502375878e-19     1
simul_4-730-42-4.8-0.68-47.7-0.37-1.6-0.0015-20-83-18.7-605-29-0.dat   210.72768581195365   57.52778804980792   1.8690083195632758   3.2581196547821626e-21     1
simul_2-97-50-5-0.97-37.4-0.37-0.6-0.0015-20-83-18.7-605-17-1.dat   810.8107037408201   152.90390689701422   2.3755873790797413   6.770653219786854e-20     1
simul_1-321-11-7.1-0.8300000000000001-84.9-0.37-1.1-0.0015-20-83-18.7-605-28-4.dat   101.65585320517096   11.27946913264128   3.078288633614717   8.593219856606209e-19     1
simul_1-391-35-4.9-0.76-74.4-0.37-1.1-0.0015-20-83-18.7-605-25-1.dat   149.24558383130633   35.42134154940618   1.7493635917745212   3.806307481859188e-18     1
simul_9-413-50-9.5-0.52-53-0.37-0.6-0.0015-20-83-18.7-605-11-0.dat   494.659744283793   132.99703252163602   2.016331067808241   3.8127277831464943e-22     1
simul_6-708-40-2-0.77-27.5-0.37-0.1-0.0015-20-83-18.7-605-20-4.dat   101.17655367193629   73.69010142518728   1.9105595291536976   0.9999999999999999     1
simul_7-389-39-1.5000000000000002-0.3-14.100000000000001-0.37-1.6-0.0015-20-83-18.7-605-19-2.dat   184.54565789265425   13.680313991016757   3.1706928540408064   3.473997903566749e-18     1
simul_2-422-15-9-0.35000000000000003-66.60000000000001-0.37-1.6-0.0015-20-83-18.7-605-0-2.dat   168.06391945234634   17.479053633167155   2.411874927880453   2.8904327858286173e-21     1
simul_5-198-44-1.3000000000000003-0.84-36.300000000000004-0.37-0.1-0.0015-20-83-18.7-605-29-0.dat   32.58080808080496   19.730862621834266   1.7340720320171144   0.9999999999999999     1
simul_1-484-25-2.7-0.79-76.80000000000001-0.37-0.6-0.0015-20-83-18.7-605-1-1.dat   102.04760363358855   22.41317061001225   1.8857931774497072   4.929319400059626e-16     1
